ID	Front	Back	Code	Source	Tags
regex-basic-015	What should you know about `Quantifiers` in Regular Expression?	Symbols indicating repetition bounds of the preceding token: greedy (default), reluctant (lazy), and possessive (no backtracking).		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-016	Why does `Quantifiers` matter in Java?	Defines matching bounds (e.g. matching any number of spaces) and controls the backtracking behavior of the regex engine.		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-017	What should you know about `Capturing group` in Regular Expression?	Parenthesized subpatterns `(...)` that save matched substrings in memory for extraction, backreferences (`\1`), or replacement references (`$1`).		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-018	Why does `Capturing group` matter in Java?	Enables complex search-and-replace transformations and validation of matching pairs (like HTML tags).		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-019	What should you know about `Non-capturing group` in Regular Expression?	A grouping construct `(?:pattern)` that groups options together without capturing the matched subsequence in memory.		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-020	Why does `Non-capturing group` matter in Java?	Saves memory allocations and prevents pollution of capturing group index numbers.		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-021	What should you know about `Basic lookahead / lookbehind` in Regular Expression?	Zero-width assertions that check characters ahead (`(?=...)`, `(?!...)`) or behind (`(?<=...)`, `(?<!...)`) the current index without consuming them.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-022	Why does `Basic lookahead / lookbehind` matter in Java?	Enables complex validation contexts (like checking that digits are preceded by a currency sign) without moving the match cursor.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-023	What should you know about `Validate email, phone, password` in Regular Expression?	Format verification methods using regex patterns. Passwords leverage multiple lookaheads, while emails/phones check formats.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-024	Why does `Validate email, phone, password` matter in Java?	Allows input checking on client and server sides before persisting database entries or initiating calls.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-025	What should you know about `Replace using regex` in Regular Expression?	Replacing matched text in string instances using `replaceAll()`, `replaceFirst()`, or dynamic loops with `appendReplacement()`.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-026	Why does `Replace using regex` matter in Java?	Allows bulk parsing, text conversions, and format changes (like converting names or formatting currency).		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-027	What should you know about `Split using regex` in Regular Expression?	Splitting a string around matches of a regular expression using `String.split()`. Trailing empty fields are discarded by default.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-028	Why does `Split using regex` matter in Java?	Crucial for parsing CSV or delimited data records where trailing empty columns must be either trimmed or preserved.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-029	Why is compiling a `Pattern` computationally expensive in Java?	It parses the regex string into an Abstract Syntax Tree (AST) for syntax validation and compiles it into a state machine (Non-deterministic Finite Automaton, NFA) with transitions on the heap.		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/regex/Pattern.html	java::core::regex java::interview
regex-basic-030	Why do non-capturing groups `(?:group)` save heap memory allocations?	They only group logical conditions without instructing the engine to allocate capture buffers or record start and end offsets for later retrieval.		no30_regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/regex/Pattern.html	java::core::regex java::interview
regex-basic-031	Why does Java enforce a maximum length limit on lookbehind assertions but not lookaheads?	Lookbehinds must evaluate backward in the buffer, requiring the engine to pre-calculate the exact step-back distance at compile-time. Lookaheads scan forward into unread characters.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/bounds.html	java::core::regex java::interview
regex-basic-032	Why does `String.split(regex)` discard trailing empty strings by default?	The engine performs a post-processing cleanup scan that truncates all consecutive empty strings from the tail of the resulting array.		no30_regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/String.html#split(java.lang.String,int)	java::core::regex java::interview

