ID	Text	Extra	Code	Source	Tags
overview-cloze-025	For learning Java Core today, {{c1::Java 17}} or {{c2::Java 21}} is a good default.	Still recognize Java 8 features for legacy projects and interviews.		01-overview/theory/04-editions-and-versions.md | https://docs.oracle.com/javase/tutorial/getStarted/intro/definition.html	java::core::overview
overview-term-cloze-bytecode	{{c1::Bytecode}} is the intermediate instruction format stored in `.class` files and executed by the JVM.	It is not source code and not native machine code.		01-overview/terms/01-runtime-terms.md | https://docs.oracle.com/javase/tutorial/getStarted/intro/definition.html	java::core::overview java::term
overview-term-cloze-runtime	{{c1::Runtime}} is the phase when a compiled program is actually executing.	Runtime errors happen during execution.		01-overview/terms/01-runtime-terms.md | https://docs.oracle.com/javase/tutorial/getStarted/intro/definition.html	java::core::overview java::term
overview-term-cloze-class-loading	{{c1::Class loading}} is the JVM process of finding and loading class definitions needed by a running Java program.	Class loading is not object creation.		01-overview/terms/01-runtime-terms.md | https://docs.oracle.com/javase/tutorial/getStarted/intro/definition.html	java::core::overview java::term java::core::jvm
overview-term-cloze-reachability	{{c1::Reachability}} describes whether an object can still be accessed through active references from the running program.	Garbage Collection depends on reachability.		01-overview/terms/01-runtime-terms.md | https://docs.oracle.com/javase/tutorial/getStarted/intro/definition.html	java::core::overview java::term
overview-cloze-depth-001	Before Java, C/C++ compiled code directly to host-specific {{c1::native machine code}}, causing a compile-per-platform problem.	Java solved this by compiling to bytecode run on the JVM.		01-overview/theory/01-what-is-java.md | https://docs.oracle.com/javase/specs/jvms/se21/html/jvms-1.html#jvms-1.2	java::core::overview java::core::jvm
overview-cloze-depth-002	Every compiled Java `.class` file begins with the 4-byte hexadecimal magic number {{c1::0xCAFEBABE}}.	The JVM classloader checks this magic number to verify that the file is a valid compiled class.		01-overview/theory/03-compile-runtime-flow.md | https://docs.oracle.com/javase/specs/jvms/se21/html/jvms-4.html	java::core::overview java::core::jvm
overview-cloze-depth-003	At the storage level, Java source code is stored as {{c1::plain text}} (usually UTF-8), whereas bytecode is a structured {{c2::binary format}}.	Bytecode contains version metadata, a constant pool, and JVM stack opcodes.		01-overview/theory/03-compile-runtime-flow.md | https://docs.oracle.com/javase/specs/jvms/se21/html/jvms-4.html	java::core::overview java::core::jvm
overview-cloze-depth-004	The Java Garbage Collector only reclaims memory allocated on the {{c1::Heap}}, not primitives or reference variables allocated on the {{c2::Stack}}.	Stack frames are automatically deallocated when a method exits.		01-overview/theory/03-compile-runtime-flow.md | https://docs.oracle.com/en/java/javase/21/gctuning/garbage-collector-implementation.html	java::core::overview java::core::jvm
overview-cloze-depth-005	Java GC identifies garbage by starting from {{c1::GC Roots}} and performing {{c2::reachability analysis}}.	Any Heap object with no reference path back to active GC Roots is deemed unreachable and eligible for reclamation.		01-overview/theory/03-compile-runtime-flow.md | https://docs.oracle.com/en/java/javase/21/gctuning/garbage-collector-implementation.html	java::core::overview java::core::jvm
overview-cloze-depth-006	Designated Java versions like Java 8, 11, 17, and 21 are called {{c1::LTS}} (Long-Term Support) versions, which receive years of active updates.	Non-LTS versions are only supported for 6 months.		01-overview/theory/04-editions-and-versions.md | https://www.oracle.com/java/technologies/java-se-support-roadmap.html	java::core::overview
overview-cloze-depth-007	Java 21 introduced Project Loom's {{c1::virtual threads}}, which drastically improve server concurrency by decoupling Java threads from OS threads.	This allows millions of concurrent tasks to run on minimal hardware resources.		01-overview/theory/04-editions-and-versions.md | https://openjdk.org/jeps/444	java::core::overview
