ID	Front	Back	Source	Tags
regex-basic-017	What should you know about `Capturing group` in Regular Expression?	Parenthesized subpatterns `(...)` that save matched substrings in memory for extraction, backreferences (`\1`), or replacement references (`$1`).	30-regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-018	Why does `Capturing group` matter in Java?	Enables complex search-and-replace transformations and validation of matching pairs (like HTML tags).	30-regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-019	What should you know about `Non-capturing group` in Regular Expression?	A grouping construct `(?:pattern)` that groups options together without capturing the matched subsequence in memory.	30-regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-020	Why does `Non-capturing group` matter in Java?	Saves memory allocations and prevents pollution of capturing group index numbers.	30-regex/theory/01-what-is-regex-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-021	What should you know about `Basic lookahead / lookbehind` in Regular Expression?	Zero-width assertions that check characters ahead (`(?=...)`, `(?!...)`) or behind (`(?<=...)`, `(?<!...)`) the current index without consuming them.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-022	Why does `Basic lookahead / lookbehind` matter in Java?	Enables complex validation contexts (like checking that digits are preceded by a currency sign) without moving the match cursor.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-023	What should you know about `Validate email, phone, password` in Regular Expression?	Format verification methods using regex patterns. Passwords leverage multiple lookaheads, while emails/phones check formats.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-024	Why does `Validate email, phone, password` matter in Java?	Allows input checking on client and server sides before persisting database entries or initiating calls.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-025	What should you know about `Replace using regex` in Regular Expression?	Replacing matched text in string instances using `replaceAll()`, `replaceFirst()`, or dynamic loops with `appendReplacement()`.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-026	Why does `Replace using regex` matter in Java?	Allows bulk parsing, text conversions, and format changes (like converting names or formatting currency).	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-027	What should you know about `Split using regex` in Regular Expression?	Splitting a string around matches of a regular expression using `String.split()`. Trailing empty fields are discarded by default.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
regex-basic-028	Why does `Split using regex` matter in Java?	Crucial for parsing CSV or delimited data records where trailing empty columns must be either trimmed or preserved.	30-regex/theory/02-basic-lookahead-lookbehind-concepts.md | https://docs.oracle.com/javase/tutorial/essential/regex/	java::core::regex
