ID	Front	Back	Code	Source	Tags
exception-basic-011	What does the `throw` keyword do?	Explicitly throws an exception object from a method or block. Used to signal that an error condition has occurred.	throw new IllegalArgumentException("Amount must be positive");	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-012	What is `try-with-resources` and what Java version introduced it?	Java 7. A try construct that automatically calls `close()` on resources declared in its parentheses. Any class implementing `AutoCloseable` can be used.	try (BufferedReader br = new BufferedReader(new FileReader("f.txt"))) { ... }	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/AutoCloseable.html	java::core::exception-handling java::interview
exception-basic-013	In what order does `try-with-resources` close multiple resources?	In REVERSE order of declaration. The last resource declared is closed first.	try (Resource r1 = ...; Resource r2 = ...) {} // r2 closed first, then r1	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/AutoCloseable.html	java::core::exception-handling java::interview
exception-basic-014	What is exception chaining, and why is it used?	Exception chaining wraps a low-level exception as the `cause` of a higher-level exception using the `Throwable(String, Throwable)` constructor. It preserves the root cause for debugging while presenting a meaningful abstraction to the caller.	throw new DatabaseException("Connection failed", originalSqlException);	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling java::interview
exception-basic-015	What is the rule for ordering multiple `catch` blocks?	More specific exception types must come BEFORE more general types. Catching a superclass before a subclass is a compile error ("already been caught").	catch (FileNotFoundException e) { ... } // before catch (IOException e) { ... }	no12_exception_handling/theory/01-what-is-an-exception-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling java::interview
exception-basic-016	What is the multi-catch syntax and what restriction applies to the caught variable?	`catch (IOException | SQLException e)` — catches multiple exception types in one block. The variable `e` is implicitly `final` and cannot be reassigned inside the block.		no12_exception_handling/theory/01-what-is-an-exception-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-017	What is exception propagation?	When an exception is not caught in the current method, it is passed up the call stack to the caller. This continues until it is caught or reaches the JVM thread root, which prints the stack trace and terminates the thread.		no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling java::interview
exception-basic-018	How do you create a custom checked exception?	Extend `Exception` directly (not `RuntimeException`).	class DatabaseConnectionException extends Exception {\n    public DatabaseConnectionException(String msg, Throwable cause) { super(msg, cause); }\n}	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-019	How do you create a custom unchecked exception?	Extend `RuntimeException`.	class InvalidOrderStateException extends RuntimeException {\n    public InvalidOrderStateException(String msg) { super(msg); }\n}	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-020	What does `e.getCause()` return?	The exception that caused the current exception (the wrapped original exception from exception chaining). Returns `null` if no cause was specified.		no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-021	What is `NullPointerException`, and what causes it?	An unchecked exception thrown when code attempts to call a method or access a field on a `null` reference.	String s = null; s.length(); // NullPointerException	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
exception-basic-022	Why is catching `Exception` or `Throwable` broadly dangerous?	It catches unintended exceptions (NPEs, OOM errors, `InterruptedException`), masking bugs and preventing proper handling of unanticipated failure types. Always catch the most specific exception type needed.		no12_exception_handling/theory/01-what-is-an-exception-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling java::interview
exception-basic-023	What is the exception swallowing anti-pattern?	Catching an exception in an empty or minimal `catch` block that neither handles, logs, nor re-throws it — making the failure completely invisible.	catch (Exception e) { } // ANTI-PATTERN: exception is silently lost	no12_exception_handling/theory/02-finally-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling java::interview
exception-basic-024	What is `ArrayIndexOutOfBoundsException`, and what triggers it?	An unchecked exception thrown when accessing an array at an index that is negative or greater than or equal to the array's length.	int[] arr = new int[3]; arr[5] = 10; // ArrayIndexOutOfBoundsException	no12_exception_handling/theory/03-arrayindexoutofboundsexception-concepts.md | https://docs.oracle.com/javase/tutorial/essential/exceptions/	java::core::exception-handling
