ID	Front	Back	Source	Tags
optional-basic-012	Why does `isPresent` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-013	What should you know about `ifPresent`in Optional?	ifPresent is a specific concept in Optional; learn its Java rule, valid use cases, and failure mode rather than only its name.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-014	Why does `ifPresent` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-015	What should you know about `orElse`in Optional?	orElse is a specific concept in Optional; learn its Java rule, valid use cases, and failure mode rather than only its name.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-016	Why does `orElse` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-017	What should you know about `orElseGet`in Optional?	orElseGet is a specific concept in Optional; learn its Java rule, valid use cases, and failure mode rather than only its name.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-018	Why does `orElseGet` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-019	What should you know about `orElseThrow` in Optional?	A Set is a collection that rejects duplicates according to equality rules.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-020	Why does `orElseThrow` matter in Java?	It matters because choosing the wrong data structure changes correctness, performance, and duplicate-handling behavior. A common confusion is memorizing class names without knowing lookup order, equality rules, or iteration behavior.	24-optional/theory/01-what-is-optional-t-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-021	What should you know about `map` in Optional?	A Map stores key-value pairs and retrieves values by key.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-022	Why does `map` matter in Java?	It matters because choosing the wrong data structure changes correctness, performance, and duplicate-handling behavior. A common confusion is memorizing class names without knowing lookup order, equality rules, or iteration behavior.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-023	What should you know about `flatMap` in Optional?	A Map stores key-value pairs and retrieves values by key.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-024	Why does `flatMap` matter in Java?	It matters because choosing the wrong data structure changes correctness, performance, and duplicate-handling behavior. A common confusion is memorizing class names without knowing lookup order, equality rules, or iteration behavior.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-025	What should you know about `filter`in Optional?	filter is a specific concept in Optional; learn its Java rule, valid use cases, and failure mode rather than only its name.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-026	Why does `filter` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-027	What should you know about `Do not overuse Optional` in Optional?	Optional is a container that may or may not hold a non-null value.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-028	Why does `Do not overuse Optional` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-029	What should you know about `Optional in return type` in Optional?	Optional is a container that may or may not hold a non-null value.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
optional-basic-030	Why does `Optional in return type` matter in Java?	Use it to predict the exact Java rule, the allowed form, and the failure mode. Review it with a tiny example instead of memorizing only the label.	24-optional/theory/02-map-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Optional.html	java::core::optional
