ID	Front	Back	Code	Source	Tags
comparable_comparator-basic-014	Why does `Sort List object` matter in Java?	It allows ordering a list's contents. Note that sorting immutable lists throws UnsupportedOperationException.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-015	What should you know about `Sort by multiple criteria` in Comparable and Comparator?	It sorts a collection by one field, and breaks ties by sorting by secondary/tertiary fields.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-016	Why does `Sort by multiple criteria` matter in Java?	"It is used to order complex objects. This is done by chaining comparators using ""thenComparing()""."		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-017	What should you know about `Comparator.comparing` in Comparable and Comparator?	Comparator.comparing is a static factory method that creates a Comparator using a key extractor function.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-018	Why does `Comparator.comparing` matter in Java?	"It simplifies comparator creation. Primitive variations like ""comparingInt"" avoid autoboxing overhead."		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-019	What should you know about `thenComparing` in Comparable and Comparator?	thenComparing is a default method in Comparator used to chain a secondary comparator to break ties.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-020	Why does `thenComparing` matter in Java?	It permits building multi-criteria comparators dynamically in a readable, chained fashion.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-021	What should you know about `Reverse order` in Comparable and Comparator?	Reverse order is the inverse of the normal sort sequence, created using reverseOrder() or reversed().		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-022	Why does `Reverse order` matter in Java?	"It easily flips sorting direction. Note: calling "".reversed()"" at the end of a chain reverses the entire chain."		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-023	What should you know about `Null handling:` in Comparable and Comparator?	Null handling specifies how to compare collections that contain null elements without causing NPE.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-024	Why does `Null handling:` matter in Java?	Sorting nulls without explicit nullsFirst() or nullsLast() handling throws a NullPointerException.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-025	What should you know about `nullsFirst` in Comparable and Comparator?	nullsFirst is a comparator wrapper that places null elements at the beginning of the sorted collection.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-026	Why does `nullsFirst` matter in Java?	It prevents NPEs by sorting null values before all other elements, then delegating to a downstream comparator.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-027	What should you know about `nullsLast` in Comparable and Comparator?	nullsLast is a comparator wrapper that places null elements at the end of the sorted collection.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-028	Why does `nullsLast` matter in Java?	It prevents NPEs by sorting null values after all other elements, then delegating to a downstream comparator.		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-029	Why do TreeSet and TreeMap require the comparison method to be consistent with equals()?	Because TreeSet and TreeMap determine uniqueness entirely using compareTo/compare (returning 0) instead of equals(); inconsistency leads to duplicate rejection and Set contract violation.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-030	Why is subtraction (e.g. x - y) in compareTo/compare dangerous?	It can cause primitive overflow/underflow when comparing values with opposite signs, wrapping the result and flipping its comparison sign, leading to incorrect sorting or contract violation exceptions.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-031	Why does Java separate sorting into Comparable and Comparator?	To separate the single intrinsic natural ordering of a class (Comparable) from multiple external context-specific sorting strategies or third-party classes (Comparator).		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-032	Why is the transitivity contract in compareTo/compare critical?	It ensures elements map to a linear, logically consistent sequence; violating it (e.g., cyclic rock-paper-scissors relationships) causes IllegalArgumentException in TimSort.		no20_comparable_comparator/theory/01-comparable-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/lang/Comparable.html	java::core::comparable-comparator
comparable_comparator-basic-033	Why does Java use Dual-Pivot Quicksort for primitives but TimSort for objects?	Primitives are value types and don't need sorting stability (so Quicksort is faster and uses less memory), while objects have identities and require stable sorting (which TimSort provides).		no20_comparable_comparator/theory/02-reverse-order-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/util/Arrays.html	java::core::comparable-comparator
