ID	Front	Back	Extra	Code	Source	Tags
multithreading-extra-021	Explain `User thread` deeply enough for review.	A standard, non-daemon thread. The JVM continues executing as long as at least one user thread remains alive.	Why it matters: Ensures foreground tasks, HTTP servers, or critical operations finish running before application exit. Gotcha: Leaving user threads running in an unclosed thread pool, preventing JVM shutdown.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-048	What confusion should you avoid with `User thread`?	Do not think the JVM will exit as soon as `main` completes if you have spawned other user threads.	Concept: User thread. Detail: Default thread type for all user-created threads (including the main thread). The JVM stays alive until all user threads have terminated, regardless of how many daemon threads are still active.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-022	Explain `Thread priority` deeply enough for review.	A scheduling hint (value 1 to 10) suggesting CPU core allocation bias.	Why it matters: Used to give CPU preference to time-critical threads, though execution guarantees are weak. Gotcha: Relying on priority values for program correctness or scheduling order (highly platform-dependent).		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-049	What confusion should you avoid with `Thread priority`?	Do not assume high priority threads always run before lower priority threads (starvation can happen).	Concept: Thread priority. Detail: Standard values: MIN_PRIORITY (1), NORM_PRIORITY (5), MAX_PRIORITY (10). Priority is a weak scheduling hint that OS schedulers map differently or can ignore to avoid thread starvation.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-023	Explain `Race condition` deeply enough for review.	A concurrency bug where program correctness depends on the timing/interleaving of execution steps by multiple threads.	Why it matters: Causes hard-to-reproduce data corruption and bugs. Gotcha: Assuming single-threaded test coverage validates thread safety, or that `volatile` alone prevents race conditions.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-050	What confusion should you avoid with `Race condition`?	Do not assume race conditions only happen with complex code. A simple `x++` is prone to race conditions.	Concept: Race condition. Detail: Occurs when multiple threads write to shared mutable state without proper locking. The final outcome depends on the CPU scheduler's thread interleaving, causing unpredictable data corruption.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-024	Explain `Critical section` deeply enough for review.	A block of code accessing shared mutable resources that must only be executed by one thread at a time.	Why it matters: Guards shared state against concurrent modification, preventing race conditions. Gotcha: Making critical sections too large (ruining performance) or too small (leaving variables unsynchronized).		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-051	What confusion should you avoid with `Critical section`?	Do not assume a critical section must be an entire method. Use fine-grained blocks on private lock objects.	Concept: Critical section. Detail: Guarded by synchronization tools like `synchronized` blocks or locks. The critical section should be as small as possible to maximize concurrent throughput while still protecting mutable state.		28-multithreading/theory/03-join-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-025	Explain `Thread safety` deeply enough for review.	The property of code ensuring it behaves correctly when accessed by multiple threads concurrently without external synchronization.	Why it matters: Ensures program correctness, data integrity, and stability in multi-threaded environments. Gotcha: Assuming standard collection classes (like `ArrayList` or `HashMap`) are inherently thread-safe.		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-052	What confusion should you avoid with `Thread safety`?	Do not assume thread-safe code is completely immune to deadlocks; bad synchronization design can cause them.	Concept: Thread safety. Detail: Achieved via lock-based synchronization, lock-free CAS primitives (like AtomicInteger), thread confinement (like ThreadLocal), or using immutable objects that share state without risk.		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-026	Explain `Immutable object` deeply enough for review.	An object whose state cannot be changed after creation. It is inherently thread-safe without requiring locks.	Why it matters: Simplifies multi-threaded design by removing the need for locking when sharing state. Gotcha: Failing to defensively copy mutable fields (like arrays or lists) in an otherwise 'immutable' class.		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-053	What confusion should you avoid with `Immutable object`?	Do not assume declaring fields `final` is sufficient if those fields point to mutable objects.	Concept: Immutable object. Detail: Requires final class, private final fields, no setters, and deep copies of mutable components. An immutable object is inherently thread-safe because its internal state can never be modified.		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-027	Explain `Atomic operation` deeply enough for review.	An indivisible operation that appears to execute instantaneously. Other threads never see intermediate states.	Why it matters: Eliminates race conditions for single actions without locking overhead. Gotcha: Assuming `x++` is atomic (it is a compound read-modify-write operation).		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
multithreading-extra-054	What confusion should you avoid with `Atomic operation`?	Do not assume `volatile` makes compound operations atomic; it only guarantees visibility.	Concept: Atomic operation. Detail: Reference and most primitive reads/writes are atomic. `long` and `double` are only guaranteed atomic if volatile. Compound operations like `x++` are not atomic and require locking or atomic classes.		28-multithreading/theory/04-thread-safety-concepts.md | https://docs.oracle.com/javase/tutorial/essential/concurrency/	java::core::multithreading
