ID	Front	Back	Source	Tags
operator-basic-011	What is the difference between `=` and `==`?	`=` assigns a value; `==` compares two values or references.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-012	What does `+=` do?	It adds the right-hand value to the current variable value and assigns the result back.	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-013	Why can `byte b = 1; b += 1;` compile when `b = b + 1;` does not?	Compound assignment includes an implicit cast back to the left-hand type, while `b + 1` is promoted to `int`.	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-014	What type of result do comparison operators produce?	`boolean`	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-015	What does `>=` mean?	Greater than or equal to.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-016	What does `!=` mean?	Not equal to.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-017	How does `==` compare primitive values?	It compares the actual primitive values.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-018	How does `==` compare object references?	It checks whether both references point to the same object.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-019	What should you usually use to compare `String` content?	`.equals()`	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-020	What does `&&` mean?	Logical AND; the whole expression is true only if both sides are true.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-021	What does `||` mean?	Logical OR; the whole expression is true if at least one side is true.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-022	What does `!` do?	It reverses a boolean value.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-023	What does short-circuit evaluation mean?	Java may skip the right-hand side of `&&` or `||` when the left-hand side already determines the result.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-024	When does `&&` skip the right-hand side?	When the left-hand side is false.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-025	When does `||` skip the right-hand side?	When the left-hand side is true.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-026	What is the difference between boolean `&&` and boolean `&`?	`&&` short-circuits; `&` evaluates both sides.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-027	What is the difference between boolean `||` and boolean `|`?	`||` short-circuits; `|` evaluates both sides.	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
operator-basic-028	What does postfix `i++` mean in a larger expression?	Use the old value first, then increment `i`.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-029	What does prefix `++i` mean in a larger expression?	Increment `i` first, then use the new value.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-030	What is a side effect?	A change that happens while evaluating code, such as changing a variable or mutating an object.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-031	What is the structure of the ternary operator?	`condition ? valueIfTrue : valueIfFalse`	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-032	When is the ternary operator most appropriate?	When both branches are short and the expression is choosing a value.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-033	What does `instanceof` check?	Whether an object reference is compatible with a given type at runtime.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-034	What does `null instanceof String` return?	`false`	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-035	What does pattern matching for `instanceof` do?	It checks the type and declares a typed variable for use inside the true branch.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-036	What are bitwise operators used for?	Operations on the binary representation of integer values, such as flags and low-level bit manipulation.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-037	What does operator precedence decide?	Which operators group before others in an expression.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-038	What does associativity decide?	How operators of the same precedence group, such as left-to-right or right-to-left.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-basic-039	Why should you use parentheses in complex boolean expressions?	To make the intended grouping obvious to humans.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-basic-040	Why are side effects inside complex conditions risky?	Because short-circuiting or grouping can change whether the side effect happens.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::interview
