ID	Text	Extra	Source	Tags
operator-cloze-012	Postfix `i++` uses the {{c1::old value}} first, then increments.	This matters only when the expression value is used.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-013	Prefix `++i` increments first, then uses the {{c1::new value}}.	This differs from postfix in larger expressions.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-014	A {{c1::side effect}} is a change that happens while evaluating code.	Examples include incrementing a variable or mutating an object.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-cloze-015	The ternary operator structure is {{c1::condition ? valueIfTrue : valueIfFalse}}.	It chooses one of two expressions.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-016	`instanceof` returns {{c1::false}} when the left-hand expression is `null`.	Null is not an instance of any class.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-017	Pattern matching for `instanceof` checks the type and declares a {{c1::typed variable}}.	Example: `value instanceof String text`.	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-018	Operator {{c1::precedence}} decides which operators group first.	Parentheses can override it.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-cloze-019	Operator {{c1::associativity}} decides grouping when operators have the same precedence.	Most arithmetic operators associate left-to-right.	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators java::term
operator-cloze-020	Assignment operators associate {{c1::right-to-left}}.	This is why `a = b = 10` works.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-021	`2 + 3 * 4` evaluates to {{c1::14}}.	Multiplication has higher precedence than addition.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operator-cloze-022	`(2 + 3) * 4` evaluates to {{c1::20}}.	Parentheses override precedence.	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-001	{{c1::>=}}: greater than or equal to	Use this cloze for exact recall, then read the source note for examples. Source: /home/fhu_thjen/projects/learning-java/05-operators/theory/02-comparison-logical-operators.md	/home/fhu_thjen/projects/learning-java/05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-002	{{c1::<=}}: less than or equal to	Use this cloze for exact recall, then read the source note for examples. Source: /home/fhu_thjen/projects/learning-java/05-operators/theory/02-comparison-logical-operators.md	/home/fhu_thjen/projects/learning-java/05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-003	{{c1::What is an operator in Java?}}: An operator is a symbol or keyword that performs an operation on one or more operands and produces a result	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-004	{{c1::What is an operand?}}: An operand is a value or expression that an operator acts on	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/terms/01-operator-terms.md	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-005	{{c1::Why does 10 / 4 assigned to a double produce 2.0 instead of 2.5?}}: Because 10 / 4 is evaluated as integer division before the result is assigned to double	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-006	{{c1::What does the % operator do?}}: It returns the remainder after division	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-007	{{c1::When does + perform string concatenation?}}: When at least one operand is a String	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-008	{{c1::What does = mean in Java?}}: Assignment: it stores the right-hand value into the variable on the left	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-009	{{c1::What is the difference between = and ==?}}: = assigns a value; == compares two values or references	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-010	{{c1::What does += do?}}: It adds the right-hand value to the current variable value and assigns the result back	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-011	{{c1::Why can byte b = 1; b += 1; compile when b = b + 1; does not?}}: Compound assignment includes an implicit cast back to the left-hand type, while b + 1 is promoted to int	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/01-arithmetic-assignment-operators.md	05-operators/theory/01-arithmetic-assignment-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-012	{{c1::How does == compare primitive values?}}: It compares the actual primitive values	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-013	{{c1::How does == compare object references?}}: It checks whether both references point to the same object	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-014	{{c1::What does && mean?}}: Logical AND; the whole expression is true only if both sides are true	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-015	{{c1::What does || mean?}}: Logical OR; the whole expression is true if at least one side is true	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-016	{{c1::What does short-circuit evaluation mean?}}: Java may skip the right-hand side of && or || when the left-hand side already determines the result	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/terms/01-operator-terms.md	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-017	{{c1::When does && skip the right-hand side?}}: When the left-hand side is false	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/04-precedence-short-circuit.md	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-018	{{c1::When does || skip the right-hand side?}}: When the left-hand side is true	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/04-precedence-short-circuit.md	05-operators/theory/04-precedence-short-circuit.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-019	{{c1::What is the difference between boolean && and boolean &?}}: && short-circuits; & evaluates both sides	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/02-comparison-logical-operators.md	05-operators/theory/02-comparison-logical-operators.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-020	{{c1::What does postfix i++ mean in a larger expression?}}: Use the old value first, then increment i	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/03-bitwise-increment-ternary-instanceof.md	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-021	{{c1::What does prefix ++i mean in a larger expression?}}: Increment i first, then use the new value	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/03-bitwise-increment-ternary-instanceof.md	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-022	{{c1::What is a side effect?}}: A change that happens while evaluating code, such as changing a variable or mutating an object	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/terms/01-operator-terms.md	05-operators/terms/01-operator-terms.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-023	{{c1::When is the ternary operator most appropriate?}}: When both branches are short and the expression is choosing a value	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/03-bitwise-increment-ternary-instanceof.md	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-024	{{c1::What does instanceof check?}}: Whether an object reference is compatible with a given type at runtime	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/03-bitwise-increment-ternary-instanceof.md	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
operators-aug-cloze-025	{{c1::What does pattern matching for instanceof do?}}: It checks the type and declares a typed variable for use inside the true branch	Use this cloze for exact recall, then read the source note for examples. Source: 05-operators/theory/03-bitwise-increment-ternary-instanceof.md	05-operators/theory/03-bitwise-increment-ternary-instanceof.md | https://docs.oracle.com/javase/tutorial/java/nutsandbolts/operators.html	java::core::operators
