ID	Text	Extra	Code	Source	Tags
date_time_api-cloze-011	Period represents a date-based amount of time, whereas Duration represents a {{c1::time-based}} amount of time.	Period is measured in years, months, and days. Duration is measured in seconds and nanoseconds.		no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-012	Printing a Period displays a string in ISO-8601 format beginning with the prefix {{c1::P}} (e.g. `P1Y2M`).	For example, P1Y2M3D represents a period of 1 year, 2 months, and 3 days.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-013	Chaining static factories like `Period.ofYears(1).ofDays(5)` produces a period containing only {{c1::5 days}} because the last static call overrides previous values.	To get a period representing both, use Period.of(1, 0, 5) or use plus methods.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-014	In DateTimeFormatter patterns, uppercase `M` represents {{c1::month}}, whereas lowercase `m` represents {{c1::minute}}.	Confusing these two is a very common bug, resulting in values like '2026-30-12' where minutes are printed instead of month.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-015	Parsing an invalid date format string throws the runtime exception {{c1::DateTimeParseException}}.	This occurs when the characters do not match the expected pattern or when required components (like time) are missing.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-016	Comparing two date-times using the `equals()` method checks for exact object equality, whereas {{c1::isEqual()}} compares chronological positions on the timeline.	For instance, ZonedDateTime at +01:00 vs +02:00 representing the same instant will return true for isEqual() but false for equals().		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-017	Complex date adjustments, such as finding the next Tuesday, are performed using the {{c1::TemporalAdjusters}} utility class.	TemporalAdjusters provides standard adjusters like next(), lastDayOfMonth(), and firstDayOfNextYear().		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-018	To adjust a ZonedDateTime to a target timezone while maintaining the exact same global instant, use the {{c1::withZoneSameInstant()}} method.	In contrast, withZoneSameLocal() retains the local digits, changing the actual moment on the timeline.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-019	During a spring-forward DST transition, adding a {{c1::Period}} preserves local time digits, while adding a {{c2::Duration}} adds exact physical seconds, potentially shifting local time.	Period is date-based and keeps local digits constant. Duration is time-based and adds exact physical time.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-020	If a local date-time falls in a DST gap, ZonedDateTime adjusts the time {{c1::forward}} by the transition offset; if it falls in an overlap, it uses the {{c2::earlier}} offset by default.	For gaps, it adjusts forward to a valid time. For overlaps, it defaults to the earlier offset.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api
date_time_api-cloze-021	DateTimeFormatter is stateless and immutable, meaning all formatting state is kept on the calling thread's {{c1::execution stack}}, avoiding race conditions.	Statelessness makes it fully thread-safe, unlike SimpleDateFormat which holds state in a shared Calendar.		no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api

