ID	Question	Code	Answer	Explanation	Source	Tags
date_time_api-code-011	What is the output of this code, or does it fail to compile/throw an exception?	"LocalDateTime ldt = LocalDateTime.of(2026, 6, 12, 15, 0);\nDateTimeFormatter f = DateTimeFormatter.ofPattern(""hh a"");\nSystem.out.println(ldt.format(f));"	03 PM	The pattern hh formats hour-of-am-pm (1-12) and a formats am-pm marker. 15:00 is 3:00 PM, so it outputs 03 PM.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-012	What is the output of this code, or does it fail to compile/throw an exception?	"LocalDateTime ldt = LocalDateTime.of(2026, 6, 12, 15, 0);\nDateTimeFormatter f = DateTimeFormatter.ofPattern(""HH mm"");\nSystem.out.println(f.format(ldt));"	15 00	The pattern HH formats the 24-hour hour and mm formats minutes. f.format(ldt) yields 15 00.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-013	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 6, 30);\nSystem.out.println(date.plusMonths(1));	2026-07-30	Adding 1 month to June 30 returns July 30.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-014	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 5, 31);\nSystem.out.println(date.plusMonths(1));	2026-06-30	June has only 30 days. When adding a month to a date (May 31) that doesn't exist in the target month (June 31), Java resolves it to the last valid day of that month, which is June 30.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-015	What is the output of this code, or does it fail to compile/throw an exception?	LocalDateTime ldt = LocalDateTime.of(2026, 6, 12, 12, 0);\nSystem.out.println(ldt.withHour(5).getHour());	5	All java.time classes are immutable. Calling withHour(5) returns a new LocalDateTime with hour set to 5. Since we chained .getHour() on the returned instance, it returns 5. The original ldt remains unchanged.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-016	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 6, 12);\ndate.plusDays(5);\nSystem.out.println(date);	2026-06-12	LocalDate is immutable. Calling plusDays() does not modify the original object; it returns a new instance, which was discarded in this code. To update the date, it must be reassigned: date = date.plusDays(5);.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-017	What happens when this code is executed?	"LocalDate date = LocalDate.parse(""2026-06-12"", DateTimeFormatter.ofPattern(""yyyy-MM-dd HH:mm""));"	throws DateTimeParseException	"The formatter pattern yyyy-MM-dd HH:mm requires time fields (hour and minute), but the input string ""2026-06-12"" only contains date fields. Since the required components are missing, a DateTimeParseException is thrown at runtime."	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-018	What happens when this code is executed?	LocalDate d1 = LocalDate.of(2026, 6, 12);\nLocalDate d2 = LocalDate.of(2026, 6, 15);\nDuration.between(d1, d2);	throws UnsupportedTemporalTypeException	Duration represents a time-based amount of time (seconds, nanoseconds). LocalDate represents date only and has no time component, meaning it doesn't support the seconds unit. Passing it to Duration.between() throws UnsupportedTemporalTypeException. Use Period.between(d1, d2) for date-only types.	no25_date_time_api/theory/01-date-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-019	What is the output of this code, or does it fail to compile/throw an exception?	Period period = Period.ofYears(1).ofMonths(2).ofDays(3);\nSystem.out.println(period);	P3D	Static factory methods on Period (like ofYears, ofMonths, ofDays) do not accumulate. Each call is a static reference that discards the previous result. The last method called was ofDays(3), so only that value is returned. To create a period of 1 year, 2 months, and 3 days, use Period.of(1, 2, 3).	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-020	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 6, 12); // Friday\nLocalDate result = date.with(TemporalAdjusters.next(DayOfWeek.MONDAY));\nSystem.out.println(result);	2026-06-15	TemporalAdjusters.next(DayOfWeek.MONDAY) finds the first date after June 12, 2026, that is a Monday, which is June 15, 2026.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-021	What is the output of this code, or does it fail to compile/throw an exception?	"LocalDate date = LocalDate.of(2026, 6, 12);\nDateTimeFormatter formatter = DateTimeFormatter.ofPattern(""yyyy-mm-dd"");\nSystem.out.println(date.format(formatter));"	throws UnsupportedTemporalTypeException	The pattern letter 'm' stands for minute-of-hour, not month. Since LocalDate does not contain time fields (such as minutes), calling date.format() with a formatter that requests minutes ('m') throws an UnsupportedTemporalTypeException. Month-of-year must be formatted using uppercase 'M' (e.g., yyyy-MM-dd).	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-022	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 2, 28);\nPeriod period = Period.ofDays(1);\nSystem.out.println(date.plus(period));	2026-03-01	2026 is not a leap year, so February has 28 days. Adding 1 day to February 28, 2026 transitions to March 1, 2026.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-023	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2028, 2, 28);\nPeriod period = Period.ofDays(1);\nSystem.out.println(date.plus(period));	2028-02-29	2028 is a leap year (divisible by 4), so February has 29 days. Adding 1 day to February 28, 2028 yields February 29, 2028.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-024	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 6, 12);\nLocalDate result = date.minusDays(5).plusMonths(1);\nSystem.out.println(result);	2026-07-07	date.minusDays(5) returns June 7. plusMonths(1) on that returns July 7. Both operations are chained, returning a new instance at each step.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-025	What is the output of this code, or does it fail to compile/throw an exception?	LocalTime time = LocalTime.of(23, 30);\nSystem.out.println(time.plusHours(2));	01:30	LocalTime wraps around at midnight (24-hour cycle). Adding 2 hours to 23:30 rolls over to 01:30.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-026	What is the output of this code, or does it fail to compile/throw an exception?	Instant instant = Instant.ofEpochMilli(1000);\nDuration duration = Duration.ofMillis(500);\nSystem.out.println(instant.plus(duration).toEpochMilli());	1500	instant is 1000 ms. duration is 500 ms. Adding them returns a new Instant representing 1500 ms from Epoch.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-027	What is the output of this code, or does it fail to compile/throw an exception?	LocalDate date = LocalDate.of(2026, 6, 12);\nSystem.out.println(date.with(java.time.temporal.ChronoField.DAY_OF_MONTH, 20));	2026-06-20	with(TemporalField, long) replaces the specified field value and returns a new LocalDate instance with the value updated. Here, day of month is updated to 20.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-028	What is the output of this code, or does it fail to compile/throw an exception?	ZonedDateTime zdt = ZonedDateTime.of(2026, 3, 8, 2, 30, 0, 0, ZoneId.of("America/New_York"));\nSystem.out.println(zdt.getHour() + ":" + zdt.getMinute());	3:30	The time 02:30 AM falls in the DST gap on March 8, 2026 (clock springs forward from 2 AM to 3 AM). ZonedDateTime automatically adjusts the time forward by 1 hour to 03:30.	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code
date_time_api-code-029	What is the output of this code, or does it fail to compile/throw an exception?	ZonedDateTime zdt = ZonedDateTime.of(2026, 11, 1, 1, 30, 0, 0, ZoneId.of("America/New_York"));\nSystem.out.println(zdt.getOffset() + " " + zdt.withLaterOffsetAtOverlap().getOffset());	-04:00 -05:00	1:30 AM is repeated during the fallback transition. ZonedDateTime defaults to the earlier offset (-04:00/EDT). Calling withLaterOffsetAtOverlap() shifts it to the later offset (-05:00/EST).	no25_date_time_api/theory/02-period-concepts.md | https://docs.oracle.com/javase/tutorial/datetime/	java::core::date-time-api java::code

