ID	Front	Back	Code	Source	Tags
syntax-basic-014	What naming convention is used for Java constants?	Java constants usually use UPPER_SNAKE_CASE, such as `MAX_SIZE`.		02-basic-syntax/README.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-015	What is a top-level public class?	A top-level public class is a public class declared directly in a file, not inside another class.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-016	What file name should contain `public class HelloWorld`?	The file should be named `HelloWorld.java`.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-017	Why do most Java statements end with semicolons?	The semicolon marks the end of the statement so the compiler can parse the instruction boundary.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-018	What do curly braces usually define in Java?	Curly braces usually define a block of code.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-019	Does Java ignore all whitespace?	No. Java ignores many extra spaces between tokens, but whitespace can still separate tokens and affects readability.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-020	Why is formatting important if Java can ignore many spaces?	Formatting makes code readable and maintainable for humans.		02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-021	What does the JVM look for when launching a standard console program?	It looks for a compatible `main` method.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-022	What is the full standard `main` method signature?	`public static void main(String[] args)`.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-023	Why can the JVM call a static `main` method without an object?	Because a static method belongs to the class rather than to a specific instance.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-024	What are command-line arguments in Java?	Command-line arguments are strings passed to `main` through the `String[] args` parameter.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-025	What is `String... args` in a main method?	`String... args` is varargs syntax and is compatible with `String[] args` for the main method.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-026	What is a single-line comment in Java?	A single-line comment starts with `//` and continues to the end of the line.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-027	What is a multi-line comment in Java?	A multi-line comment starts with `/*` and ends with `*/`.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-028	What is a documentation comment in Java?	A documentation comment starts with `/**` and can be used by tools such as `javadoc`.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-029	What should a good comment explain?	A good comment should explain why code exists or clarify a non-obvious decision.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-030	What is the usual package naming style in Java?	Package names are usually lowercase and often use reversed domain style, such as `com.example.learning`.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-031	Does `import` copy code into a Java file?	No. `import` tells the compiler where to find a type by its simple name.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-032	Does `import java.util.*` import subpackages?	No. It imports types directly in `java.util`, not subpackages such as `java.util.concurrent`.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-033	Why should beginners prefer explicit imports?	Explicit imports make it clearer which types the file uses.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-034	What is PascalCase?	PascalCase capitalizes each word and is commonly used for Java class names.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-035	What is camelCase?	camelCase starts lowercase and capitalizes later words; Java uses it for methods and variables.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-036	What is UPPER_SNAKE_CASE?	UPPER_SNAKE_CASE uses uppercase words separated by underscores and is commonly used for constants.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-037	Why are names such as `x` or `s` often weak?	They usually do not explain the meaning of the value.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-038	When are short variable names acceptable?	Short names are acceptable in tiny scopes, such as loop counters.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-039	Why can Java keywords not be used as identifiers?	Keywords are reserved words with special meaning in the Java language.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-040	What happens to a variable declared inside an `if` block?	It is only visible inside that block.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-041	What is an identifier in Java?	An identifier is a name used for things such as variables, methods, classes, and packages.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-042	What is a scope error?	A scope error happens when code tries to use a variable or name outside the region where it is visible.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
