ID	Front	Back	Extra	Code	Source	Tags
syntax-basic-extra-011	Why is `public` used in the standard main method?	It allows the JVM to access the entry point from outside the class.	"Gotcha: since Java 9+, the JVM actually relaxes this and can call a non-public `main` in some contexts, but the standard accepted signature is `public static void main(String[] args)`. In practice, removing `public` produces a runtime error ""Main method not found"" on standard JVMs before Java 21."		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax java::interview
syntax-basic-extra-012	Why does `main` return `void`?	The standard console entry point does not return a value to Java code.	"Gotcha: writing `public static int main(String[] args)` compiles but the JVM will not recognise it as the entry point — runtime error: ""Main method not found"". The return value is not used by the JVM; use `System.exit(code)` to return an exit code to the OS."		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-013	Why can accessing `args[0]` be risky?	It fails if no command-line argument was passed.	`java MyApp` with no arguments → `args` is `new String[0]`, so `args[0]` throws `ArrayIndexOutOfBoundsException` at runtime. Safe pattern: `if (args.length > 0) { System.out.println(args[0]); }`. Always check `args.length` before indexing into `args`.		02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-014	Why are comments that repeat code considered weak?	They add noise without explaining intent or context.	Weak: `// multiply price by quantity` above `total = price * quantity;` — the code is already self-explanatory. Strong: `// multiply by 1.1 to include 10% tax per billing requirement BZ-42`. The rule: if the comment says exactly what the next line does, delete it. Keep comments that explain business rules or non-obvious side effects.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-015	Why are documentation comments useful?	They can describe APIs and be processed by tools such as `javadoc`.	`/** @param price the unit price @return total with tax */` above a method appears in IDE tooltips and generated HTML docs. `//` and `/* */` comments do NOT appear in javadoc output. Gotcha: doc comments must immediately precede the method/class declaration; a blank line between them breaks the association.		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-016	Why do packages help avoid name conflicts?	Two classes can share the same simple name if they live in different packages.	"`com.app.model.User` and `com.thirdparty.User` can both exist. To use both in the same file, one must be fully qualified: `com.thirdparty.User vendor = new com.thirdparty.User();`. Gotcha: `import com.app.model.User; import com.thirdparty.User;` causes a ""reference to User is ambiguous"" compile error."		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-017	Why is `import java.util.Scanner;` clearer than `import java.util.*;`?	It shows exactly which type the file depends on.	"Explicit imports make dependencies visible: readers know exactly which classes are used without scanning all code. Gotcha: wildcard imports can cause silent ambiguity — if both `java.util.*` and `java.sql.*` are imported and both define `Date`, the compiler gives an ""ambiguous"" error. Explicit `import java.util.Date;` removes the ambiguity."		02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-018	Why is `int class = 10;` invalid?	`class` is a Java keyword, so it cannot be used as an identifier.	"The compiler gives: ""illegal start of expression"" or ""not a statement"". Full list of tricky reserved keywords that beginners try to use as names: `class`, `int`, `return`, `void`, `static`, `new`, `if`, `for`, `while`. Gotcha: `Class` (capital C) IS a valid identifier because Java is case-sensitive."		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-019	Why is `studentName` usually better than `s`?	`studentName` communicates the meaning of the value, while `s` is vague outside tiny scopes.	Rule: one-letter names are acceptable only in loop counters (`i`, `j`, `k`) and lambda parameters in tiny expressions. Gotcha: `String s = getStudentName();` then passing `s` to five other methods makes the reader re-trace where `s` came from. `studentName` carries its meaning everywhere it appears. Good names reduce bugs by making wrong assignments obvious.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-020	Why does scope reduce accidental misuse of variables?	A variable is only accessible in the region where it is meant to be used.	Example: `for (int i = 0; i < 10; i++) { }  System.out.println(i); // compile error: cannot find symbol`. `i` is confined to the loop. This prevents reuse of stale loop state after the loop ends. Gotcha in older C: variables leaked out of `for` loops; Java does not allow this.		02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/tutorial/getStarted/application/	java::core::syntax
syntax-basic-extra-021	Why must all executable code in Java reside inside a class?	Java is designed from the ground up as an object-oriented language where classes are the fundamental unit of compilation, source code, and modularity.	The JVM loads and executes bytecode on a class-by-class basis. Because Java does not have global/free-floating functions or statements, enclosing them in a class blueprint is mandatory for compilation and JVM class loading.	public class HelloWorld { ... }	02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-8.html#jls-8.1	java::core::syntax java::interview
syntax-basic-extra-022	Why is Java case-sensitive at the compiler and JVM level?	Case sensitivity allows exact symbolic resolution and maps different letter cases to distinct identifier entries in the compiler's symbol table.	Identifiers are stored as UTF-8 string constants in the compiled `.class` file's constant pool. The JVM resolves classes, methods, and variables by doing exact, case-sensitive character comparisons to prevent namespace shadowing or execution ambiguity.	int count = 10; int Count = 20;	02-basic-syntax/theory/01-program-anatomy.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-3.html#jls-3.8	java::core::syntax java::interview
syntax-basic-extra-023	Why does the standard main method entry point have to be static?	The JVM must invoke the main method without constructing or instantiating an instance of the enclosing class first.	If `main` were non-static, the JVM would have a chicken-and-egg problem: it would need to instantiate the class before running any application code, but no constructors or constructor-calling code has run yet.	public static void main(String[] args)	02-basic-syntax/theory/02-main-method.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-12.html#jls-12.1.4	java::core::syntax java::interview
syntax-basic-extra-024	How does the Java compiler process single-line (`//`) and multi-line (`/* */`) comments?	The compiler's lexical analyzer strips them out during the compilation phase, replacing them with whitespace.	As a result, standard comments are completely absent from the compiled `.class` bytecode and do not consume JVM runtime memory. Only Javadoc comments (`/** */`) are structured to be preserved for API HTML generation.	// Stripped by compiler\n/* Also stripped */	02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-3.html#jls-3.7	java::core::syntax java::interview
syntax-basic-extra-025	Why does Java recommend naming packages in a reversed domain name (reverse DNS) style?	It guarantees global uniqueness of package names by utilizing the unique internet Domain Name System to prevent naming collisions.	If two organizations create classes with the same simple name (e.g. `Parser`), the reverse DNS structure forces them into different package namespaces (e.g., `com.companyA.Parser` vs `com.companyB.Parser`), allowing both to load on the classpath.	package com.google.common.base;	02-basic-syntax/theory/03-comments-packages-imports.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-7.html#jls-7.3	java::core::syntax java::interview
syntax-basic-extra-026	Why are local variable scopes restricted to code blocks `{}` in terms of stack allocation and safety?	It optimizes memory usage by reclaiming stack space on block exit and prevents accidental reads, writes, or shadowing errors.	Local variables reside on the thread execution Stack. When the JVM exits a block, the stack frame pointer is adjusted to automatically pop off and reclaim memory for the block's local variables, ensuring they do not linger.	if (true) { int temp = 10; }\n// temp is popped from Stack	02-basic-syntax/theory/04-naming-keywords-blocks-scope.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-6.html#jls-6.3	java::core::syntax java::interview

