ID	Question	Code	Answer	Explanation	Source	Tags
enum-code-011	Does the following code compile?	enum Level { LOW, HIGH }\nLevel l = Level.LOW;\nswitch (l) {\n    case Level.LOW: System.out.println("Low"); break;\n    default: break;\n}	`compile error`	Case labels in switch statements for enums must be unqualified (just LOW, not `Level.LOW`).	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-012	What is printed?	interface Run {\n    void execute();\n}\nenum Task implements Run {\n    PRINT {\n        public void execute() { System.out.print("Print"); }\n    }\n}\nTask.PRINT.execute();	`Print`	Enums can implement interfaces and their constants can provide the concrete implementation.	no16_enum/theory/02-enum-implements-interface-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-013	What exception is thrown by constructor.newInstance() in this code?	import java.lang.reflect.Constructor;\nenum Service { INSTANCE; }\nConstructor<Service> constructor = Service.class.getDeclaredConstructor(String.class, int.class);\nconstructor.setAccessible(true);\nService s = constructor.newInstance("TEST", 0);	`IllegalArgumentException`	The reflection API `constructor.newInstance()` explicitly checks if the class is an Enum and throws `IllegalArgumentException` if so, preventing reflection instantiation.	no16_enum/theory/02-enum-implements-interface-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-014	What is printed by this comparison of values() arrays?	enum Choice { YES, NO }\nChoice[] v1 = Choice.values();\nChoice[] v2 = Choice.values();\nSystem.out.println(v1 == v2);\nSystem.out.println(v1[0] == v2[0]);	`false\ntrue`	`values()` returns a brand new array instance on every invocation (so `v1 == v2` is false), but the elements inside the arrays are the identical enum constant references (so `v1[0] == v2[0]` is true).	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-015	What exception is thrown when running this code?	enum Mode { FAST, SLOW }\nMode m = Mode.valueOf("fast");	`IllegalArgumentException`	`valueOf(String)` is case-sensitive and must match the constant name exactly. "fast" does not match "FAST", causing an `IllegalArgumentException` to be thrown.	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-016	Does this enum compile?	enum Speed {\n    FAST;\n    public Speed() {}\n}	`compile error`	Enum constructors cannot be public or protected. They must be private (or package-private, but implicitly private), and declaring them public results in a compilation error.	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-017	What happens when this code is executed?	import java.util.EnumMap;\nenum TaskState { OPEN, CLOSED }\nEnumMap<TaskState, String> map = new EnumMap<>(TaskState.class);\nmap.put(null, "Void");	`NullPointerException`	`EnumMap` does not permit null keys. Attempting to insert a null key throws a `NullPointerException`.	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-018	What is printed?	enum Alert { GREEN, RED }\nAlert a = Alert.RED;\nswitch (a) {\n    case GREEN: System.out.println("Green"); break;\n    default: System.out.println("Default Alert"); break;\n}	`Default Alert`	If an enum constant is not matched by any specific case label, execution falls through to the default block. The compiler does not enforce exhaustive enum matching at compile-time.	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
enum-code-019	What is printed? (Note the constant class body)	enum Action {\n    START {\n        @Override public void execute() {}\n    }\n}\nAction a = Action.START;\nSystem.out.println(a.getClass().getName().contains("$"));	`true`	When an enum constant defines a class body, the compiler compiles it as an anonymous subclass of the enum class, resulting in a generated class file with a `$` in its name (e.g. `Action$1.class`).	no16_enum/theory/02-enum-implements-interface-concepts.md | https://docs.oracle.com/javase/specs/jls/se21/html/jls-8.html#jls-8.9	java::core::enum java::code
enum-code-020	How can you optimize values() calls in performance-critical loops to avoid GC overhead?	// Example template\nenum Key {\n    UP, DOWN;\n    private static final Key[] CACHE = values();\n    public static Key[] cachedValues() {\n        return CACHE;\n    }\n}\n// Loop calls Key.cachedValues()	Cache the values() array in a static final field	Since `values()` clones the internal array on every single call to prevent modification, calling it in a hot loop creates excessive heap garbage. Caching the array in a static final field avoids cloning entirely.	no16_enum/theory/01-what-is-an-enum-concepts.md | https://docs.oracle.com/javase/tutorial/java/javaOO/enum.html	java::core::enum java::code
