ID	Front	Back	Code	Source	Tags
security-basic-011	What is SQL injection, and what is the Java API to prevent it?	SQL injection occurs when untrusted input alters a SQL command's meaning. `PreparedStatement` prevents it by separating SQL structure from data, parameterizing user inputs as safe literals.	PreparedStatement ps = conn.prepareStatement("SELECT * FROM users WHERE name = ?");\nps.setString(1, userInput);	no36_security_basic/theory/01-basic-secure-coding-concepts.md | https://docs.oracle.com/javase/tutorial/security/	java::core::security java::interview
security-basic-012	What is insecure deserialization, and why is it dangerous?	Insecure deserialization is when untrusted serialized byte streams are passed to `ObjectInputStream.readObject()`. The JVM instantiates arbitrary classes and invokes lifecycle methods, enabling gadget-chain Remote Code Execution (RCE).		no36_security_basic/theory/02-avoid-insecure-deserialization-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/io/ObjectInputFilter.html	java::core::security java::interview
security-basic-013	What Java API mitigates insecure deserialization?	`ObjectInputFilter` (Java 9+) — a class whitelist that the JVM checks before instantiating any class during deserialization. Classes not on the whitelist cause `InvalidClassException`.	ObjectInputFilter filter = ObjectInputFilter.Config.createFilter("com.example.*;!*");\nin.setObjectInputFilter(filter);	no36_security_basic/theory/02-avoid-insecure-deserialization-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/io/ObjectInputFilter.html	java::core::security java::interview
security-basic-014	What does `KeyStore` store in Java?	`KeyStore` is an encrypted container for cryptographic keys (private and symmetric) and digital certificates. It is used by Java's TLS/SSL infrastructure.		no36_security_basic/terms/01-key-terms.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/security/KeyStore.html	java::core::security
security-basic-015	What is TLS, and why does Java use `SSLContext` instead of `SSLContext`?	TLS (Transport Layer Security) is the cryptographic protocol securing HTTPS. Java uses `javax.net.ssl.SSLContext` to create TLS-enabled sockets and connections. SSL is the deprecated predecessor to TLS.		no36_security_basic/terms/01-key-terms.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/javax/net/ssl/SSLContext.html	java::core::security
security-basic-016	Why is input validation critical even when the UI validates inputs?	Attackers bypass the UI by sending raw HTTP requests directly to the server. Server-side validation is the only reliable defense — UI validation is a convenience, not a security control.		no36_security_basic/theory/01-basic-secure-coding-concepts.md | https://docs.oracle.com/javase/tutorial/security/	java::core::security java::interview
security-basic-017	What is a "deserialization gadget chain"?	A gadget chain is a sequence of method calls across multiple objects whose `readObject()`, `hashCode()`, or `equals()` methods, when invoked by the deserializer, ultimately execute an attacker-controlled command.		no36_security_basic/theory/02-avoid-insecure-deserialization-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/io/ObjectInputFilter.html	java::core::security java::interview
security-basic-018	What is the purpose of a cryptographic salt in password hashing?	A salt is a random value added to the input before hashing to ensure that two users with the same password produce different hash outputs. This prevents rainbow table lookups.	byte[] salt = new byte[16];\nnew SecureRandom().nextBytes(salt);\ndigest.update(salt);	no36_security_basic/theory/01-basic-secure-coding-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/security/MessageDigest.html	java::core::security java::interview
security-basic-019	What does `transient` do in Java serialization related to security?	A `transient` field is excluded from serialization. Marking sensitive fields like passwords and keys as `transient` prevents them from being written to the byte stream and exposed.		no36_security_basic/theory/02-avoid-insecure-deserialization-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/java/io/ObjectInputStream.html	java::core::security
security-basic-020	What algorithm string does AES-256 with CBC mode and PKCS5 padding use?	`"AES/CBC/PKCS5Padding"` — passed to `Cipher.getInstance()`.	Cipher cipher = Cipher.getInstance("AES/CBC/PKCS5Padding");	no36_security_basic/theory/01-basic-secure-coding-concepts.md | https://docs.oracle.com/en/java/javase/21/docs/api/java.base/javax/crypto/Cipher.html	java::core::security
